DATE,RETURN,ESS_MEAN,ESS_TOTAL,WESS_MEAN,WESS_TOTAL,NUM_EVENTS,NUM_POSITIVE_ESS,NUM_NEGATIVE_ESS,NUM_NEUTRAL_ESS,NUM_POSITIVE_WESS,NUM_NEGATIVE_WESS,NUM_NEUTRAL_WESS
2000-11-09,2.8449292,-1.8,-9.0,-3.972,-19.86,5.0,2.0,3.0,0.0,2.0,3.0,0.0
2000-11-10,0.53003657,7.0,42.0,4.165,24.99,6.0,4.0,2.0,0.0,4.0,2.0,0.0
2000-11-13,0.24384405,2.7,27.0,-0.435,-4.35,10.0,6.0,4.0,0.0,6.0,4.0,0.0
2000-11-14,1.2170535,9.428572,66.0,3.0685713,21.48,7.0,5.0,2.0,0.0,5.0,2.0,0.0
2000-11-15,2.3342934,2.857143,20.0,-0.36142856,-2.53,7.0,4.0,3.0,0.0,4.0,3.0,0.0
2000-11-16,-1.9892671,-12.642858,-177.0,-4.720714,-66.09,14.0,1.0,13.0,0.0,1.0,8.0,5.0
2000-11-17,2.2141125,4.2222223,38.0,3.7822223,34.04,9.0,6.0,3.0,0.0,6.0,3.0,0.0
2000-11-20,0.33519834,13.285714,186.0,6.24,87.36,14.0,12.0,2.0,0.0,12.0,2.0,0.0
2000-11-21,-1.2304406,2.5384614,33.0,-1.656923,-21.54,13.0,7.0,6.0,0.0,6.0,6.0,1.0
2000-11-22,1.4525396,4.285714,30.0,-3.5314286,-24.72,7.0,5.0,2.0,0.0,5.0,2.0,0.0
2000-11-23,,-5.0,-10.0,-4.375,-8.75,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2000-11-24,0.0,-20.0,-20.0,-20.0,-20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-11-27,0.16597545,-1.0833334,-13.0,-1.4933333,-17.92,12.0,4.0,6.0,2.0,4.0,6.0,2.0
2000-11-28,-6.3214893,-6.875,-55.0,-2.2625,-18.1,8.0,2.0,6.0,0.0,2.0,6.0,0.0
2000-11-29,1.6326894,-1.2,-12.0,1.503,15.03,10.0,4.0,6.0,0.0,4.0,6.0,0.0
2000-11-30,-2.8451838,-10.714286,-150.0,-3.567857,-49.95,14.0,2.0,12.0,0.0,2.0,11.0,1.0
2000-12-01,-4.7214494,-13.75,-165.0,-3.6875,-44.25,12.0,0.0,11.0,1.0,0.0,6.0,6.0
2000-12-04,-0.8210077,-7.9,-158.0,-2.0275,-40.55,20.0,4.0,16.0,0.0,4.0,11.0,5.0
2000-12-05,-6.709934,-9.818182,-216.0,0.013636364,0.3,22.0,3.0,18.0,1.0,3.0,6.0,13.0
2000-12-06,3.3285978,-9.315789,-177.0,-0.8968421,-17.04,19.0,4.0,15.0,0.0,4.0,2.0,13.0
2000-12-07,-2.9532347,-11.25,-45.0,-8.1375,-32.55,4.0,0.0,3.0,1.0,0.0,3.0,1.0
2000-12-08,-3.6418104,-16.09091,-177.0,-9.368182,-103.05,11.0,0.0,10.0,1.0,0.0,10.0,1.0
2000-12-11,1.6538011,0.7777778,7.0,-1.3455555,-12.11,9.0,5.0,4.0,0.0,5.0,4.0,0.0
2000-12-12,0.20147757,6.4,64.0,3.925,39.25,10.0,6.0,4.0,0.0,6.0,4.0,0.0
2000-12-13,-3.620614,7.125,57.0,6.7575,54.06,8.0,5.0,3.0,0.0,5.0,3.0,0.0
2000-12-14,-2.4292693,-5.2,-52.0,-1.585,-15.85,10.0,3.0,7.0,0.0,3.0,7.0,0.0
2000-12-15,2.811148,-0.85714287,-6.0,4.3757143,30.63,7.0,3.0,4.0,0.0,3.0,1.0,3.0
2000-12-18,0.75371486,4.785714,67.0,6.1592855,86.23,14.0,8.0,6.0,0.0,8.0,6.0,0.0
2000-12-19,-0.6116227,7.6,76.0,7.768,77.68,10.0,5.0,5.0,0.0,5.0,5.0,0.0
2000-12-20,-12.741516,-15.583333,-187.0,-6.295833,-75.55,12.0,0.0,12.0,0.0,0.0,8.0,4.0
2000-12-21,0.8864965,-1.4444444,-13.0,8.222222,74.0,9.0,3.0,6.0,0.0,3.0,0.0,6.0
2000-12-22,0.3829955,-8.857142,-62.0,-5.321429,-37.25,7.0,2.0,5.0,0.0,2.0,5.0,0.0
2000-12-25,,9.5,19.0,9.5,19.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
2000-12-26,0.7901335,7.5,30.0,7.5,30.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0
2000-12-27,-1.6807119,11.75,94.0,10.10375,80.83,8.0,6.0,2.0,0.0,6.0,2.0,0.0
2000-12-28,-2.788036,-1.875,-15.0,-0.2775,-2.22,8.0,3.0,5.0,0.0,3.0,5.0,0.0
2000-12-29,3.4262962,8.8,44.0,6.316,31.58,5.0,4.0,1.0,0.0,4.0,1.0,0.0
2001-01-01,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
2001-01-02,0.52769965,,,,,,,,,,,
2001-01-03,2.3181045,5.9583335,143.0,0.30833334,7.4,24.0,16.0,8.0,0.0,14.0,8.0,2.0
2001-01-04,0.07158197,8.5,255.0,2.166,64.98,30.0,20.0,9.0,1.0,11.0,7.0,12.0
2001-01-05,0.25013414,8.928572,125.0,3.0592856,42.83,14.0,9.0,3.0,2.0,7.0,3.0,4.0
2001-01-08,-0.6972246,-3.2142856,-45.0,-0.7392857,-10.35,14.0,5.0,9.0,0.0,5.0,7.0,2.0
2001-01-09,1.0152371,4.904762,103.0,7.641905,160.48,21.0,12.0,7.0,2.0,12.0,1.0,8.0
2001-01-10,5.952054,14.272727,314.0,4.715,103.73,22.0,19.0,3.0,0.0,13.0,1.0,8.0
2001-01-11,0.0,20.461538,266.0,8.940769,116.23,13.0,12.0,1.0,0.0,5.0,1.0,7.0
2001-01-12,2.1853282,-7.0,-35.0,-7.834,-39.17,5.0,1.0,3.0,1.0,1.0,3.0,1.0
2001-01-15,,6.3,63.0,2.457,24.57,10.0,6.0,3.0,1.0,6.0,3.0,1.0
2001-01-16,0.099568665,-6.571429,-46.0,-3.6914287,-25.84,7.0,2.0,5.0,0.0,2.0,5.0,0.0
2001-01-17,-1.4009569,-9.833333,-413.0,-4.812857,-202.14,42.0,10.0,32.0,0.0,8.0,15.0,19.0
2001-01-18,2.1599112,15.7,314.0,4.3675,87.35,20.0,17.0,2.0,1.0,3.0,1.0,16.0
2001-01-19,5.43786,13.875,222.0,4.310625,68.97,16.0,14.0,2.0,0.0,11.0,2.0,3.0
2001-01-22,0.09326914,8.666667,78.0,3.3866668,30.48,9.0,7.0,2.0,0.0,7.0,2.0,0.0
2001-01-23,-1.7222909,-1.76,-44.0,1.818,45.45,25.0,9.0,16.0,0.0,9.0,11.0,5.0
2001-01-24,-0.6337157,-5.8,-87.0,1.846,27.69,15.0,4.0,11.0,0.0,4.0,3.0,8.0
2001-01-25,0.47566286,8.076923,105.0,10.190769,132.48,13.0,7.0,4.0,2.0,7.0,4.0,2.0
2001-01-26,-5.930076,-3.1,-93.0,-1.4313333,-42.94,30.0,10.0,13.0,7.0,10.0,13.0,7.0
2001-01-29,-0.81553507,-11.153846,-145.0,-7.0,-91.0,13.0,2.0,11.0,0.0,2.0,11.0,0.0
2001-01-30,0.17185088,-0.22222222,-6.0,-0.09074074,-2.45,27.0,15.0,12.0,0.0,14.0,10.0,3.0
2001-01-31,-1.7319449,-9.421053,-179.0,-4.1094737,-78.08,19.0,4.0,15.0,0.0,4.0,11.0,4.0
2001-02-01,4.3083587,12.9,129.0,8.13,81.3,10.0,8.0,1.0,1.0,8.0,0.0,2.0
2001-02-02,4.5469813,9.0,198.0,0.76772726,16.89,22.0,16.0,6.0,0.0,8.0,6.0,8.0
2001-02-05,-0.7764829,-4.8421054,-92.0,-3.8742106,-73.61,19.0,9.0,10.0,0.0,8.0,9.0,2.0
2001-02-06,-0.9207563,-13.88,-347.0,-6.698,-167.45,25.0,2.0,22.0,1.0,2.0,15.0,8.0
2001-02-07,3.2502048,2.4827585,72.0,2.992069,86.77,29.0,14.0,12.0,3.0,14.0,6.0,9.0
2001-02-08,0.9548131,20.5,164.0,10.64375,85.15,8.0,8.0,0.0,0.0,7.0,0.0,1.0
2001-02-09,-2.0480716,-9.8,-49.0,-7.73,-38.65,5.0,1.0,4.0,0.0,1.0,4.0,0.0
2001-02-12,-0.4448127,-12.266666,-184.0,-8.170667,-122.56,15.0,2.0,13.0,0.0,2.0,13.0,0.0
2001-02-13,-1.3192804,-2.4545455,-27.0,0.90272725,9.93,11.0,4.0,7.0,0.0,4.0,7.0,0.0
2001-02-14,-1.9105659,8.461538,110.0,6.6346154,86.25,13.0,8.0,5.0,0.0,8.0,5.0,0.0
2001-02-15,-2.0168176,-10.5625,-169.0,-3.961875,-63.39,16.0,3.0,13.0,0.0,3.0,9.0,4.0
2001-02-16,0.89378387,-5.4444447,-49.0,1.4388889,12.95,9.0,3.0,6.0,0.0,3.0,1.0,5.0
2001-02-19,,1.4,14.0,-0.895,-8.95,10.0,5.0,4.0,1.0,5.0,4.0,1.0
2001-02-20,-0.5361672,-9.347826,-215.0,-2.4673913,-56.75,23.0,2.0,18.0,3.0,2.0,11.0,10.0
2001-02-21,0.13976243,-2.1785715,-61.0,0.79785717,22.34,28.0,12.0,14.0,2.0,12.0,11.0,5.0
2001-02-22,-0.41987467,10.0,110.0,7.2454543,79.7,11.0,8.0,3.0,0.0,8.0,2.0,1.0
2001-02-23,1.0810916,-1.125,-9.0,-4.9725,-39.78,8.0,5.0,3.0,0.0,5.0,3.0,0.0
2001-02-26,-0.65384465,-11.95,-239.0,-5.4875,-109.75,20.0,2.0,17.0,1.0,2.0,13.0,5.0
2001-02-27,-0.035379443,-6.617647,-225.0,-1.8238236,-62.01,34.0,6.0,19.0,9.0,6.0,8.0,20.0
2001-02-28,-3.2730849,-12.466666,-187.0,-3.9966667,-59.95,15.0,2.0,13.0,0.0,2.0,5.0,8.0
2001-03-01,1.5599809,8.5,119.0,3.6571429,51.2,14.0,10.0,3.0,1.0,9.0,3.0,2.0
2001-03-02,0.39518642,-11.333333,-102.0,-12.223333,-110.01,9.0,4.0,5.0,0.0,4.0,5.0,0.0
2001-03-05,0.84960353,-13.0,-117.0,-10.17,-91.53,9.0,3.0,6.0,0.0,3.0,6.0,0.0
2001-03-06,-0.7367162,-9.48,-237.0,-6.8904,-172.26,25.0,9.0,16.0,0.0,9.0,15.0,1.0
2001-03-07,1.9181058,11.358974,443.0,4.2097435,164.18,39.0,28.0,6.0,5.0,21.0,4.0,14.0
2001-03-08,-2.2355106,-11.222222,-101.0,-10.517777,-94.66,9.0,2.0,7.0,0.0,2.0,7.0,0.0
2001-03-09,-1.2082592,-15.0,-60.0,-6.45,-25.8,4.0,0.0,4.0,0.0,0.0,4.0,0.0
2001-03-12,-0.07158199,1.5,21.0,0.13285714,1.86,14.0,7.0,7.0,0.0,7.0,7.0,0.0
2001-03-13,-1.661888,-5.1538463,-134.0,-0.69884616,-18.17,26.0,5.0,17.0,4.0,5.0,9.0,12.0
2001-03-14,-3.5598865,-9.75,-351.0,-0.3363889,-12.11,36.0,7.0,29.0,0.0,7.0,5.0,24.0
2001-03-15,0.26390213,5.4,54.0,5.514,55.14,10.0,6.0,4.0,0.0,6.0,2.0,2.0
2001-03-16,0.45078963,14.375,345.0,6.21875,149.25,24.0,21.0,3.0,0.0,17.0,3.0,4.0
2001-03-19,-0.6433501,-6.357143,-89.0,-4.4157143,-61.82,14.0,3.0,9.0,2.0,3.0,9.0,2.0
2001-03-20,-0.6901868,-9.434783,-217.0,-5.1673913,-118.85,23.0,5.0,16.0,2.0,5.0,16.0,2.0
2001-03-21,1.678788,-3.9166667,-47.0,0.04083333,0.49,12.0,4.0,8.0,0.0,4.0,8.0,0.0
2001-03-22,-0.912207,2.7692308,36.0,1.5461539,20.1,13.0,7.0,6.0,0.0,7.0,6.0,0.0
2001-03-23,4.1875277,13.0,260.0,5.9065,118.13,20.0,17.0,3.0,0.0,17.0,3.0,0.0
2001-03-26,0.10966926,18.166666,218.0,14.039166,168.47,12.0,10.0,2.0,0.0,10.0,2.0,0.0
2001-03-27,0.79971343,10.727273,236.0,5.741818,126.32,22.0,15.0,7.0,0.0,13.0,7.0,2.0
2001-03-28,-4.404042,-8.0,-224.0,-2.5882144,-72.47,28.0,4.0,19.0,5.0,4.0,10.0,14.0
2001-03-29,0.15122876,-0.11111111,-2.0,3.3005555,59.41,18.0,8.0,9.0,1.0,8.0,5.0,5.0
2001-03-30,-0.3785016,2.0,14.0,1.2285714,8.6,7.0,4.0,3.0,0.0,4.0,3.0,0.0
2001-04-02,-0.85786694,-12.545455,-138.0,-6.2045455,-68.25,11.0,1.0,10.0,0.0,1.0,8.0,2.0
2001-04-03,3.6298158,8.782609,202.0,7.1691303,164.89,23.0,15.0,8.0,0.0,15.0,4.0,4.0
2001-04-04,1.8956152,5.133333,77.0,-2.2466667,-33.7,15.0,9.0,3.0,3.0,8.0,3.0,4.0
2001-04-05,0.29411787,15.157895,288.0,5.3289475,101.25,19.0,17.0,2.0,0.0,13.0,2.0,4.0
2001-04-06,-0.6260378,5.8333335,35.0,6.0916667,36.55,6.0,3.0,3.0,0.0,2.0,3.0,1.0
2001-04-09,0.4646688,6.214286,87.0,0.40714285,5.7,14.0,9.0,5.0,0.0,7.0,5.0,2.0
2001-04-10,3.6484733,-1.8636364,-41.0,-4.527727,-99.61,22.0,10.0,10.0,2.0,6.0,10.0,6.0
2001-04-11,-0.17577787,0.04,1.0,-2.6348,-65.87,25.0,12.0,13.0,0.0,3.0,10.0,12.0
2001-04-12,1.1544645,2.8636363,63.0,-4.5531816,-100.17,22.0,15.0,7.0,0.0,4.0,7.0,11.0
2001-04-13,,,,,,,,,,,,
2001-04-16,0.052119546,6.0,90.0,3.036,45.54,15.0,11.0,4.0,0.0,11.0,4.0,0.0
2001-04-17,-3.2454348,-14.6,-292.0,-14.0265,-280.53,20.0,5.0,15.0,0.0,4.0,15.0,1.0
2001-04-18,-0.21536261,-5.4,-162.0,-0.050333332,-1.51,30.0,7.0,21.0,2.0,6.0,11.0,13.0
2001-04-19,0.32287022,-8.0,-88.0,-2.15,-23.65,11.0,4.0,7.0,0.0,3.0,5.0,3.0
2001-04-20,-3.3506413,-7.3846154,-96.0,-4.1353846,-53.76,13.0,3.0,10.0,0.0,3.0,10.0,0.0
2001-04-23,-0.037057627,-2.6923077,-35.0,-0.23230769,-3.02,13.0,5.0,8.0,0.0,5.0,8.0,0.0
2001-04-24,-6.62951,13.052631,248.0,7.300526,138.71,19.0,14.0,5.0,0.0,14.0,5.0,0.0
2001-04-25,2.6970563,0.33333334,7.0,-1.6366667,-34.37,21.0,11.0,9.0,1.0,9.0,9.0,3.0
2001-04-26,9.34503,10.565217,243.0,1.8547826,42.66,23.0,14.0,1.0,8.0,5.0,1.0,17.0
2001-04-27,-0.42238712,16.0,144.0,10.98,98.82,9.0,7.0,0.0,2.0,7.0,0.0,2.0
2001-04-30,0.15250188,6.4,64.0,4.866,48.66,10.0,8.0,2.0,0.0,8.0,2.0,0.0
2001-05-01,-0.38698378,-3.5238094,-74.0,-3.5095239,-73.7,21.0,5.0,10.0,6.0,5.0,10.0,6.0
2001-05-02,-1.7064047,-0.3529412,-6.0,3.8858824,66.06,17.0,7.0,10.0,0.0,7.0,10.0,0.0
2001-05-03,2.723422,5.0,60.0,4.0725,48.87,12.0,7.0,4.0,1.0,7.0,2.0,3.0
2001-05-04,-0.87612265,6.2727275,69.0,1.0772728,11.85,11.0,8.0,3.0,0.0,7.0,3.0,1.0
2001-05-07,-0.7354984,-20.333334,-122.0,-17.158333,-102.95,6.0,0.0,5.0,1.0,0.0,5.0,1.0
2001-05-08,-1.5959715,-9.5625,-153.0,-2.15625,-34.5,16.0,2.0,13.0,1.0,2.0,10.0,4.0
2001-05-09,3.7320442,2.8,28.0,-1.058,-10.58,10.0,6.0,4.0,0.0,6.0,4.0,0.0
2001-05-10,0.3867117,12.294118,209.0,9.638235,163.85,17.0,14.0,3.0,0.0,14.0,3.0,0.0
2001-05-11,0.3152919,9.85,197.0,-0.9625,-19.25,20.0,15.0,5.0,0.0,3.0,5.0,12.0
2001-05-14,0.27865016,3.857143,27.0,2.07,14.49,7.0,4.0,3.0,0.0,4.0,3.0,0.0
2001-05-15,0.24250835,4.6666665,56.0,1.5441667,18.53,12.0,6.0,3.0,3.0,6.0,3.0,3.0
2001-05-16,-0.45084175,-13.117647,-223.0,-8.421177,-143.16,17.0,2.0,15.0,0.0,2.0,13.0,2.0
2001-05-17,0.865207,-3.0625,-49.0,-2.575625,-41.21,16.0,8.0,8.0,0.0,8.0,6.0,2.0
2001-05-18,2.9873233,10.0,140.0,-0.23428571,-3.28,14.0,11.0,3.0,0.0,11.0,3.0,0.0
2001-05-21,0.06682261,-4.6875,-75.0,-4.00875,-64.14,16.0,5.0,11.0,0.0,5.0,11.0,0.0
2001-05-22,-0.70340264,-0.7777778,-14.0,2.6266668,47.28,18.0,7.0,11.0,0.0,7.0,9.0,2.0
2001-05-23,-3.071914,-8.714286,-122.0,-1.9035715,-26.65,14.0,3.0,11.0,0.0,3.0,6.0,5.0
2001-05-24,-3.0977485,-0.41666666,-5.0,1.6008333,19.21,12.0,5.0,7.0,0.0,5.0,7.0,0.0
2001-05-25,0.3925072,-8.25,-33.0,-4.83,-19.32,4.0,1.0,3.0,0.0,1.0,3.0,0.0
2001-05-28,,-5.8333335,-35.0,-5.8333335,-35.0,6.0,0.0,1.0,5.0,0.0,1.0,5.0
2001-05-29,0.59819883,5.0869565,117.0,1.4426087,33.18,23.0,14.0,9.0,0.0,11.0,9.0,3.0
2001-05-30,-0.17400387,6.8235292,116.0,3.4158823,58.07,17.0,11.0,6.0,0.0,9.0,5.0,3.0
2001-05-31,-1.1208524,-3.64,-91.0,0.8072,20.18,25.0,9.0,16.0,0.0,9.0,8.0,8.0
2001-06-01,-1.8127384,-15.470589,-263.0,-5.1911764,-88.25,17.0,0.0,16.0,1.0,0.0,8.0,9.0
2001-06-04,0.30941552,7.0,168.0,2.04375,49.05,24.0,16.0,8.0,0.0,12.0,7.0,5.0
2001-06-05,-1.0718216,-10.741936,-333.0,-2.017742,-62.55,31.0,5.0,26.0,0.0,5.0,7.0,19.0
2001-06-06,-1.010839,-11.727273,-129.0,-1.9227272,-21.15,11.0,1.0,10.0,0.0,1.0,4.0,6.0
2001-06-07,1.2619601,-7.8,-78.0,1.845,18.45,10.0,2.0,8.0,0.0,2.0,2.0,6.0
2001-06-08,1.8459878,9.0,99.0,3.7554545,41.31,11.0,8.0,3.0,0.0,8.0,3.0,0.0
2001-06-11,0.59265983,11.4,114.0,7.023,70.23,10.0,8.0,2.0,0.0,8.0,2.0,0.0
2001-06-12,0.654385,10.318182,227.0,3.639091,80.06,22.0,16.0,6.0,0.0,12.0,6.0,4.0
2001-06-13,-1.1046022,-0.14814815,-4.0,-0.66481483,-17.95,27.0,12.0,15.0,0.0,7.0,14.0,6.0
2001-06-14,1.0702674,-0.52380955,-11.0,3.199524,67.19,21.0,10.0,11.0,0.0,10.0,4.0,7.0
2001-06-15,-2.0819628,-10.95,-219.0,-0.2475,-4.95,20.0,2.0,18.0,0.0,2.0,8.0,10.0
2001-06-18,-1.1534353,-7.818182,-172.0,-1.0318182,-22.7,22.0,3.0,19.0,0.0,3.0,13.0,6.0
2001-06-19,-0.21802334,-5.6538463,-147.0,1.5461539,40.2,26.0,6.0,19.0,1.0,6.0,7.0,13.0
2001-06-20,-3.5923138,-6.214286,-174.0,0.6964286,19.5,28.0,8.0,19.0,1.0,8.0,6.0,14.0
2001-06-21,1.2366656,4.0666666,61.0,4.924667,73.87,15.0,10.0,5.0,0.0,9.0,1.0,5.0
2001-06-22,0.63115114,9.692307,126.0,5.690769,73.98,13.0,11.0,2.0,0.0,9.0,2.0,2.0
2001-06-25,0.110844366,4.8333335,58.0,1.5608333,18.73,12.0,8.0,3.0,1.0,8.0,3.0,1.0
2001-06-26,-0.51775265,-6.0,-96.0,-4.92375,-78.78,16.0,5.0,11.0,0.0,5.0,11.0,0.0
2001-06-27,-4.940214,-1.1764706,-40.0,2.8614707,97.29,34.0,10.0,18.0,6.0,10.0,7.0,17.0
2001-06-28,0.31116322,-2.4615386,-32.0,1.7523077,22.78,13.0,5.0,8.0,0.0,5.0,3.0,5.0
2001-06-29,2.3792374,5.4444447,98.0,1.0577778,19.04,18.0,11.0,6.0,1.0,9.0,5.0,4.0
2001-07-02,-0.44538423,-9.107142,-255.0,-2.5735714,-72.06,28.0,3.0,21.0,4.0,3.0,12.0,13.0
2001-07-03,0.99427205,4.7272725,104.0,4.1027274,90.26,22.0,11.0,6.0,5.0,11.0,3.0,8.0
2001-07-04,,18.428572,258.0,7.680714,107.53,14.0,13.0,1.0,0.0,8.0,1.0,5.0
2001-07-05,1.4808955,5.820513,227.0,-0.49615383,-19.35,39.0,24.0,11.0,4.0,10.0,11.0,18.0
2001-07-06,3.7343473,11.619047,244.0,1.8204762,38.23,21.0,17.0,4.0,0.0,7.0,4.0,10.0
2001-07-09,-0.56224793,-7.6363635,-84.0,-3.409091,-37.5,11.0,2.0,8.0,1.0,2.0,8.0,1.0
2001-07-10,-1.4950142,-7.388889,-133.0,-3.4555554,-62.2,18.0,5.0,13.0,0.0,5.0,11.0,2.0
2001-07-11,-0.55258936,0.55172414,16.0,3.007931,87.23,29.0,14.0,15.0,0.0,14.0,9.0,6.0
2001-07-12,-0.81602824,-15.0,-30.0,-3.15,-6.3,2.0,0.0,2.0,0.0,0.0,1.0,1.0
2001-07-13,-1.0483061,-23.4,-117.0,-19.08,-95.4,5.0,0.0,5.0,0.0,0.0,5.0,0.0
2001-07-16,-0.6972429,-2.0769231,-27.0,-0.95076925,-12.36,13.0,6.0,7.0,0.0,6.0,7.0,0.0
2001-07-17,-2.6876009,-12.5,-275.0,-5.785,-127.27,22.0,2.0,20.0,0.0,2.0,11.0,9.0
2001-07-18,-2.7212563,-9.766666,-293.0,0.37266666,11.18,30.0,4.0,26.0,0.0,4.0,3.0,23.0
2001-07-19,0.0,2.5238094,53.0,2.5909524,54.41,21.0,12.0,9.0,0.0,12.0,4.0,5.0
2001-07-20,4.0546093,14.526316,276.0,3.9505262,75.06,19.0,17.0,2.0,0.0,9.0,1.0,9.0
2001-07-23,0.27158248,10.9,218.0,4.1635,83.27,20.0,15.0,5.0,0.0,11.0,5.0,4.0
2001-07-24,1.1525291,1.7916666,43.0,-0.87625,-21.03,24.0,13.0,10.0,1.0,10.0,10.0,4.0
2001-07-25,2.0042267,1.2173913,28.0,-0.61130434,-14.06,23.0,12.0,11.0,0.0,9.0,3.0,11.0
2001-07-26,0.112254456,8.6,172.0,0.0775,1.55,20.0,16.0,4.0,0.0,10.0,4.0,6.0
2001-07-27,0.8935279,-3.5454545,-78.0,-3.8168182,-83.97,22.0,7.0,10.0,5.0,7.0,10.0,5.0
2001-07-30,-0.47282118,-6.75,-54.0,-1.66875,-13.35,8.0,2.0,6.0,0.0,2.0,6.0,0.0
2001-07-31,0.37523496,8.945946,331.0,4.5705404,169.11,37.0,24.0,13.0,0.0,17.0,12.0,8.0
2001-08-01,0.4857099,12.0,228.0,3.0978947,58.86,19.0,15.0,3.0,1.0,8.0,2.0,9.0
2001-08-02,3.7671304,18.0,36.0,18.0,36.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2001-08-03,-1.2642393,-2.625,-21.0,-3.72,-29.76,8.0,3.0,5.0,0.0,3.0,5.0,0.0
2001-08-06,0.22942795,8.1,81.0,3.651,36.51,10.0,7.0,3.0,0.0,7.0,3.0,0.0
2001-08-07,1.6825168,-2.4166667,-29.0,0.34083334,4.09,12.0,7.0,5.0,0.0,7.0,5.0,0.0
2001-08-08,-1.9717433,5.9565215,137.0,1.93,44.39,23.0,14.0,9.0,0.0,12.0,9.0,2.0
2001-08-09,0.36140263,3.9230769,51.0,5.877692,76.41,13.0,7.0,6.0,0.0,7.0,5.0,1.0
2001-08-10,1.4326893,17.0,306.0,9.572778,172.31,18.0,16.0,2.0,0.0,15.0,2.0,1.0
2001-08-13,-0.32160336,-7.9333334,-119.0,-2.3833334,-35.75,15.0,4.0,11.0,0.0,4.0,8.0,3.0
2001-08-14,0.893661,7.8,117.0,7.1113334,106.67,15.0,10.0,5.0,0.0,10.0,3.0,2.0
2001-08-15,-2.1220002,-2.5238094,-53.0,-2.9738095,-62.45,21.0,9.0,12.0,0.0,9.0,11.0,1.0
2001-08-16,-0.14550748,-8.0,-160.0,-3.3995,-67.99,20.0,5.0,15.0,0.0,5.0,7.0,8.0
2001-08-17,-3.030535,-4.7,-94.0,-0.899,-17.98,20.0,7.0,13.0,0.0,7.0,4.0,9.0
2001-08-20,0.6809274,-2.6875,-43.0,-1.698125,-27.17,16.0,8.0,8.0,0.0,7.0,8.0,1.0
2001-08-21,2.6484406,11.35,227.0,5.4625,109.25,20.0,17.0,2.0,1.0,15.0,2.0,3.0
2001-08-22,-2.7587957,6.3103447,183.0,-0.52965516,-15.36,29.0,19.0,9.0,1.0,6.0,9.0,14.0
2001-08-23,-5.834988,0.625,10.0,-0.07,-1.12,16.0,10.0,6.0,0.0,6.0,4.0,6.0
2001-08-24,10.051069,11.133333,167.0,6.133333,92.0,15.0,13.0,1.0,1.0,9.0,1.0,5.0
2001-08-27,-1.999509,-5.571429,-39.0,-4.2,-29.4,7.0,2.0,5.0,0.0,2.0,5.0,0.0
2001-08-28,1.745634,-5.625,-45.0,-3.30625,-26.45,8.0,3.0,5.0,0.0,3.0,5.0,0.0
2001-08-29,-0.3319199,-5.9565215,-137.0,-4.1834784,-96.22,23.0,7.0,11.0,5.0,6.0,11.0,6.0
2001-08-30,-1.5636953,-9.071428,-127.0,-3.4871428,-48.82,14.0,2.0,10.0,2.0,2.0,8.0,4.0
2001-08-31,0.0,6.9333334,104.0,4.3893332,65.84,15.0,10.0,5.0,0.0,10.0,5.0,0.0
2001-09-03,,5.571429,39.0,3.7971427,26.58,7.0,3.0,1.0,3.0,3.0,1.0,3.0
2001-09-04,0.27057552,-7.4736843,-142.0,-2.8178947,-53.54,19.0,7.0,12.0,0.0,2.0,8.0,9.0
2001-09-05,0.33351892,12.1875,195.0,10.093125,161.49,16.0,12.0,4.0,0.0,12.0,3.0,1.0
2001-09-06,1.8692133,12.3125,197.0,6.95375,111.26,16.0,12.0,4.0,0.0,10.0,4.0,2.0
2001-09-07,1.6207811,14.526316,276.0,6.7705264,128.64,19.0,17.0,2.0,0.0,17.0,2.0,0.0
2001-09-10,-0.39533257,-1.6,-24.0,-0.188,-2.82,15.0,6.0,8.0,1.0,6.0,8.0,1.0
2001-09-11,-0.03615983,15.857142,222.0,5.674286,79.44,14.0,13.0,1.0,0.0,9.0,1.0,4.0
2001-09-12,-0.036172908,4.1666665,100.0,-1.5270833,-36.65,24.0,13.0,9.0,2.0,3.0,9.0,12.0
2001-09-13,3.3443174,8.052631,153.0,-1.2505263,-23.76,19.0,14.0,4.0,1.0,7.0,4.0,8.0
2001-09-14,3.4729295,7.8461537,102.0,-1.5992308,-20.79,13.0,9.0,4.0,0.0,1.0,4.0,8.0
2001-09-17,-0.8557718,-7.0454545,-155.0,-0.88045454,-19.37,22.0,5.0,17.0,0.0,5.0,12.0,5.0
2001-09-18,-3.6367645,-4.7777777,-86.0,4.1422224,74.56,18.0,5.0,13.0,0.0,5.0,0.0,13.0
2001-09-19,-3.960914,-7.0454545,-155.0,-2.0181818,-44.4,22.0,8.0,14.0,0.0,8.0,6.0,8.0
2001-09-20,-0.48753142,-12.25,-147.0,-3.35,-40.2,12.0,1.0,11.0,0.0,1.0,9.0,2.0
2001-09-21,-4.3802624,-13.210526,-251.0,-5.478947,-104.1,19.0,3.0,15.0,1.0,2.0,7.0,10.0
