,r_lag_31,r_lag_30,r_lag_29,r_lag_28,r_lag_27,r_lag_26,r_lag_25,r_lag_24,r_lag_23,r_lag_22,r_lag_21,r_lag_20,r_lag_19,r_lag_18,r_lag_17,r_lag_16,r_lag_15,r_lag_14,r_lag_13,r_lag_12,r_lag_11,r_lag_10,r_lag_9,r_lag_8,r_lag_7,r_lag_6,r_lag_5,r_lag_4,r_lag_3,r_lag_2,r_lag_1,TARGET
2018-10-09,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123
2018-10-10,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064
2018-10-11,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907
2018-10-12,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663
2018-10-15,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695
2018-10-16,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999
2018-10-17,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914
2018-10-18,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752
2018-10-19,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904
2018-10-22,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475
2018-10-23,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587
2018-10-24,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361
2018-10-25,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222
2018-10-26,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627
2018-10-29,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154
2018-10-30,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317
2018-10-31,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138
2018-11-01,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669
2018-11-02,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817
2018-11-05,-0.2420983,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0
2018-11-06,-0.2420983,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971
2018-11-07,-0.2420983,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863
2018-11-08,0.004488431,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414
2018-11-09,0.9114123,-2.3899064,-3.0664907,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204
2018-11-12,0.6180663,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646
2018-11-13,0.6180663,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806
2018-11-14,0.6180663,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136
2018-11-15,0.20011695,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531
2018-11-16,0.12519999,-3.2497914,-1.4465752,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407
2018-11-19,0.7692904,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406
2018-11-20,0.7692904,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089
2018-11-21,0.7692904,0.043349475,-4.0671587,0.10522361,1.0313222,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499
2018-11-26,0.48950627,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863
2018-11-27,0.48950627,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142
2018-11-28,0.48950627,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338
2018-11-29,-0.2873154,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521
2018-11-30,-1.2314317,-1.3233138,-2.5431669,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231
2018-12-03,-0.8675817,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303
2018-12-04,-0.8675817,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647
2018-12-05,-0.8675817,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061
2018-12-06,0.0,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808
2018-12-07,-1.5325971,-0.7589863,-1.6013414,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123
2018-12-10,-0.8602204,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029
2018-12-11,-0.8602204,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955
2018-12-12,-0.8602204,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556
2018-12-13,-0.18882646,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046
2018-12-14,-7.3118806,0.9482136,0.5150531,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963
2018-12-17,0.07083407,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912
2018-12-18,0.07083407,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829
2018-12-19,0.07083407,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634
2018-12-20,0.39302406,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806
2018-12-21,-6.823089,1.8924499,1.8924499,1.8924499,1.8924499,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456
2018-12-26,1.8924499,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821
2018-12-27,-1.114863,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935
2018-12-28,-0.2919142,-2.466338,2.7582521,-1.3302231,-1.3302231,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063
2019-01-02,-1.3302231,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528
2019-01-03,1.4137303,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103
2019-01-04,0.43318647,-1.0770061,-2.111808,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446
2019-01-07,2.3395123,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446,1.7744446,1.7744446,0.35405934
2019-01-08,2.3395123,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446,1.7744446,1.7744446,0.35405934,2.6777277
2019-01-09,2.3395123,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446,1.7744446,1.7744446,0.35405934,2.6777277,5.1303377
2019-01-10,-1.0852029,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446,1.7744446,1.7744446,0.35405934,2.6777277,5.1303377,0.4397292
2019-01-11,1.1292955,-1.1880556,3.1816046,-2.7514963,-2.7514963,-2.7514963,-0.9631912,-7.676829,3.9120634,-4.9582806,-0.57130456,-0.57130456,-0.57130456,-0.57130456,-0.57130456,0.2887821,-3.4470935,1.495063,1.495063,1.495063,1.495063,1.495063,0.5073528,1.3086103,1.7744446,1.7744446,1.7744446,0.35405934,2.6777277,5.1303377,0.4397292,-1.8872118
